query	protein	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	mmseqs2_rank	logFC	se	df	t	pval	adjPval	group1	group2	batch
NbD023936.1	Q9SKL6	0.641	225	80	0	1	225	1	223	1.1479999999999999e-98	317	1	-0.19563856905319013	0.06583196613573225	7.695185069620881	-2.9717868162986782	0.01861944647263163	0.02706300808058494	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD023936.1	Q9SKL6	0.641	225	80	0	1	225	1	223	1.1479999999999999e-98	317	1	1.1341696904959586	0.06609036002094053	7.695185069620881	17.16089441995172	2.0696247812187402e-7	6.039897793915958e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD015451.1	Q9LJE5	0.476	611	302	0	1	578	1	611	5.117e-145	473	1	0.9213499950129864	0.06026248961251447	8.700400765161639	15.288946755058282	1.3795441069962385e-7	5.859128393592388e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD015451.1	Q9LJE5	0.476	611	302	0	1	578	1	611	5.117e-145	473	1	0.08604992206240994	0.05844276104907334	8.700400765161639	1.4723794789598552	0.17614574560962645	0.22251037358886372	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD015451.1	Q9LJE5	0.476	611	302	0	1	578	1	611	5.117e-145	473	1	-0.8353000729505766	0.06047336942428343	8.700400765161639	-13.812692775394735	3.2331387479776917e-7	8.846089360664009e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD020928.1	O24653	0.844	444	69	0	1	444	1	444	6.89e-257	786	1	-0.6984089368352828	0.06164525276504028	7.969127407235083	-11.329484518414668	3.4230480522305208e-6	9.588826769508445e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD020928.1	O24653	0.844	444	69	0	1	444	1	444	6.89e-257	786	1	-1.397298006175289	0.05899632220191088	7.969127407235083	-23.684493440000075	1.1327391345350985e-8	7.990918017262789e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD020928.1	O24653	0.844	444	69	0	1	444	1	444	6.89e-257	786	1	-0.6988890693400063	0.05822158274968617	7.969127407235083	-12.003951736330515	2.2093115278326776e-6	4.8794878429838866e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbE03058684.1	Q9ZVH4	0.818	731	133	0	4	734	3	732	0	1228	1	4.107292027892711	0.33714254688526296	8.162881345148783	12.182657056602569	1.6069411680758697e-6	4.951595268250335e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbE03058684.1	Q9ZVH4	0.818	731	133	0	4	734	3	732	0	1228	1	4.346886755033024	0.3371425468852629	8.162881345148783	12.893320036857782	1.0326928176134534e-6	3.372859290275519e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbE03058684.1	Q9ZVH4	0.818	731	133	0	4	734	3	732	0	1228	1	0.2395947271403127	0.3035160870769909	8.162881345148783	0.7893971270113809	0.452197622591369	0.48649626239784166	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD003441.1	Q56WN1	0.893	356	38	0	1	356	1	356	2.227e-229	702	1	0.2873022015277787	0.05068353868300347	8.804985399934303	5.668550558884405	3.3203110470292265e-4	6.077488635037519e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003441.1	Q56WN1	0.893	356	38	0	1	356	1	356	2.227e-229	702	1	-0.8982302951752327	0.05214320842137703	8.804985399934303	-17.226218377597707	4.3757629041754586e-8	2.361220852156516e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD003441.1	Q56WN1	0.893	356	38	0	1	356	1	356	2.227e-229	702	1	-1.1855324967030114	0.05214320842137704	8.804985399934303	-22.73608649323123	3.992657170370483e-9	2.2900118404640977e-08	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD007742.1	Q8LPR8	0.61	729	279	0	61	789	76	792	1.307e-300	934	1	2.340598670159064	0.07066130797181223	7.7426351563282285	33.12419112157903	1.2709890901414531e-9	1.3160598090732082e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD007742.1	Q8LPR8	0.61	729	279	0	61	789	76	792	1.307e-300	934	1	1.3866506240607834	0.07237501727967706	7.7426351563282285	19.159244117377995	8.398394154680654e-8	4.026182948831885e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007742.1	Q8LPR8	0.61	729	279	0	61	789	76	792	1.307e-300	934	1	-0.9539480460982808	0.07604469746924047	7.7426351563282285	-12.544570204702907	2.0288322121346612e-06	4.523364433042748e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD001620.1	Q9LHI0	0.656	128	43	0	5	132	7	133	1.1709999999999997e-54	185	1	0.04909453014896756	0.09849519711065718	8.041540485859898	0.4984459302498877	0.6315153328435128	0.6823725531184559	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001620.1	Q9LHI0	0.656	128	43	0	5	132	7	133	1.1709999999999997e-54	185	1	0.5023690789503149	0.0870525678429941	8.041540485859898	5.770870307425917	4.1087537959036673e-4	7.684349920509664e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD001620.1	Q9LHI0	0.656	128	43	0	5	132	7	133	1.1709999999999997e-54	185	1	0.4532745488013473	0.09849519711065718	8.041540485859898	4.601996463767704	0.00172736016313887	0.00243081738863134	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD003230.1	Q9T0A4	0.556	238	101	0	10	238	4	241	2.661e-77	257	1	0.4866978771441496	0.06701527065589852	9.118877439855702	7.262492151127523	4.436601554766751e-5	9.594741406920545e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003230.1	Q9T0A4	0.556	238	101	0	10	238	4	241	2.661e-77	257	1	0.8711097806707856	0.06701527065589852	9.118877439855702	12.998675856188797	3.424644103831498e-7	1.3022391366739687e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD003230.1	Q9T0A4	0.556	238	101	0	10	238	4	241	2.661e-77	257	1	0.384411903526636	0.06701527065589853	9.118877439855702	5.736183705061272	2.676132231905136e-4	4.1502807400736367e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD006392.1	Q9SSB5	0.981	423	8	0	6	428	4	426	6.604e-277	843	1	0.7592123941147106	0.07442109445470903	7.328204366432389	10.201575234515664	1.3666391029689855e-5	3.307612525124781e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD006392.1	Q9SSB5	0.981	423	8	0	6	428	4	426	6.604e-277	843	1	0.29087004515676246	0.07899589972251155	7.328204366432389	3.682090414546832	0.00722973343651142	0.01116186903743367	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006392.1	Q9SSB5	0.981	423	8	0	6	428	4	426	6.604e-277	843	1	-0.4683423489579482	0.07108683285697247	7.328204366432389	-6.588313617801181	2.5234653097526855e-4	3.923049061925887e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD009383.1	Q9ZUC1	0.772	334	75	0	57	388	53	386	9.653e-162	509	1	0.34562937297481994	0.06756158944549524	6.20006044178855	5.115767343716115	0.00198370732763674	0.00318133680541313	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD009383.1	Q9ZUC1	0.772	334	75	0	57	388	53	386	9.653e-162	509	1	0.00125793961617316	0.07960157569221724	6.20006044178855	0.01580294868831536	0.9878879064583626	0.990993077246512	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD009383.1	Q9ZUC1	0.772	334	75	0	57	388	53	386	9.653e-162	509	1	-0.3443714333586468	0.0707793950761975	6.20006044178855	-4.865419278985275	0.00256324016363806	0.00351564816833373	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD011646.1	Q9XI55	0.696	279	84	0	32	307	17	295	9.495e-125	397	1	0.13812759480798134	0.05763080052773383	8.315079996930859	2.3967668944926386	0.04226879433094821	0.05572646003855905	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD011646.1	Q9XI55	0.696	279	84	0	32	307	17	295	9.495e-125	397	1	-0.19906742558039017	0.06268252666986032	8.315079996930859	-3.1758041061243287	0.01244651739192556	0.01856795983543353	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD011646.1	Q9XI55	0.696	279	84	0	32	307	17	295	9.495e-125	397	1	-0.33719502038837146	0.06268252666986032	8.315079996930859	-5.37941015307708	5.81512688236049e-4	8.68962772922631e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD014885.1	P55852	0.898	89	9	0	5	93	6	94	1.476e-48	166	1	-0.08308079507226354	0.07197192389110853	7.423096220084178	-1.1543500657000971	0.2841629904306904	0.3331159921927677	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD014885.1	P55852	0.898	89	9	0	5	93	6	94	1.476e-48	166	1	1.445819051272669	0.092452797834473	7.423096220084178	15.638456435480252	5.964468252145439e-7	2.0836000117737155e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD014885.1	P55852	0.898	89	9	0	5	93	6	94	1.476e-48	166	1	1.5288998463449326	0.092452797834473	7.423096220084178	16.537085757883357	3.980582403887188e-7	1.0548185964745053e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD015625.1	Q9SY77	0.593	346	122	0	1	300	1	346	6.348999999999999e-125	398	1	0.8301114319657006	0.05327867042597373	8.98043883941109	15.580558323411452	8.3065047501699e-8	3.818257533308551e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD015625.1	Q9SY77	0.593	346	122	0	1	300	1	346	6.348999999999999e-125	398	1	1.0050034473215117	0.052645742038474073	8.98043883941109	19.089928423594912	1.4073422604733758e-8	9.28804316070169e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD015625.1	Q9SY77	0.593	346	122	0	1	300	1	346	6.348999999999999e-125	398	1	0.17489201535581111	0.05327867042597373	8.98043883941109	3.282589710995303	0.00951776429770398	0.01229412283380786	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD042793.1	Q9SLM4	0.629	699	228	0	1	699	1	616	1.2739999999999999e-290	898	1	1.3968006136117526	0.11069294922790868	7.713307059053412	12.618695439542789	2.0067615153767605e-6	6.017590906512326e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD042793.1	Q9SLM4	0.629	699	228	0	1	699	1	616	1.2739999999999999e-290	898	1	-0.07578573902936664	0.09221930219984488	7.713307059053412	-0.8217990943494052	0.43585494577291184	0.5083267809223101	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD042793.1	Q9SLM4	0.629	699	228	0	1	699	1	616	1.2739999999999999e-290	898	1	-1.4725863526411191	0.11069294922790868	7.713307059053412	-13.30334373519285	1.3567085958085772e-6	3.144602525163344e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD049562.1	Q8L773	0.567	243	103	0	4	246	5	244	4.257e-68	230	1	-0.12669662628515652	0.08739317528521913	7.833951215703405	-1.4497313534113552	0.18595722530866976	0.2248597788035552	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD049562.1	Q8L773	0.567	243	103	0	4	246	5	244	4.257e-68	230	1	-0.25079636131027183	0.08999914275514735	7.833951215703405	-2.7866527794891462	0.024169583609268	0.03458991017495497	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD049562.1	Q8L773	0.567	243	103	0	4	246	5	244	4.257e-68	230	1	-0.12409973502511532	0.08216630102939279	7.833951215703405	-1.5103483237090345	0.17018765323659626	0.19407821201151407	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD051702.1	P83755	0.965	259	9	0	1	259	95	353	7.471e-171	527	1	2.071160955027209	0.16406295504377844	7.62088824382341	12.62418414001224	2.218820218809761e-6	6.5610117390086125e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD051702.1	P83755	0.965	259	9	0	1	259	95	353	7.471e-171	527	1	1.478214881129943	0.154676818086968	7.62088824382341	9.55679654787576	1.6511551132600727e-5	3.987762727592435e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD051702.1	P83755	0.965	259	9	0	1	259	95	353	7.471e-171	527	1	-0.5929460738972663	0.15222503911262145	7.62088824382341	-3.895194097855241	0.00502828473455205	0.00665867699880811	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD034679.1	F4KBF3	0.682	719	227	0	6	721	3	721	0	1026	1	0.08385435532657498	0.06026166020035139	8.181948971379672	1.3915042341645611	0.20073759531241808	0.24129555444064676	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD034679.1	F4KBF3	0.682	719	227	0	6	721	3	721	0	1026	1	-1.2164933549017078	0.05775946551252463	8.181948971379672	-21.06136793523344	2.0359189838375554e-8	1.2536779855700222e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD034679.1	F4KBF3	0.682	719	227	0	6	721	3	721	0	1026	1	-1.3003477102282828	0.05796189353644414	8.181948971379672	-22.434527771434443	1.22398147540524e-8	5.6579625094936165e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD045254.1	Q9LNW0	0.762	156	36	0	1	152	1	156	9.936e-70	230	1	2.70872984544199	0.05746834894650361	8.396670280513014	47.13429035456551	1.7783682403160817e-11	6.29389541667917e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD045254.1	Q9LNW0	0.762	156	36	0	1	152	1	156	9.936e-70	230	1	0.04041200125325046	0.05339181197688689	8.396670280513014	0.7568951072637256	0.4698165237877163	0.5424134956804952	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD045254.1	Q9LNW0	0.762	156	36	0	1	152	1	156	9.936e-70	230	1	-2.66831784418874	0.05746834894650361	8.396670280513014	-46.431085860368725	2.0167259981218006e-11	6.301211020705037e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046450.1	Q93VR4	0.308	157	106	0	1	157	1	154	4.487e-12	64	1	-1.682131208443992	0.06281877492306515	8.455984430025499	-26.777523288286297	1.790258617632671e-9	1.7230167055248657e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD046450.1	Q93VR4	0.308	157	106	0	1	157	1	154	4.487e-12	64	1	0.11530804715033932	0.06712559095040208	8.455984430025499	1.7177956352822044	0.12212366030266636	0.1588034092643519	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD046450.1	Q93VR4	0.308	157	106	0	1	157	1	154	4.487e-12	64	1	1.7974392555943317	0.06712559095040208	8.455984430025499	26.77725782589278	1.7904071187507455e-9	1.2501991448049572e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047541.1	Q9LD47	0.654	308	101	0	4	296	5	312	3.186999999999999e-118	378	1	-1.0220540552832462	0.06854811889008636	7.577660642853672	-14.910023379665038	6.897068997243241e-7	2.355665970333851e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD047541.1	Q9LD47	0.654	308	101	0	4	296	5	312	3.186999999999999e-118	378	1	-0.3086168011957849	0.06389696166528454	7.577660642853672	-4.829913553831114	0.00152066178516083	0.00261924319818758	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD047541.1	Q9LD47	0.654	308	101	0	4	296	5	312	3.186999999999999e-118	378	1	0.7134372540874614	0.06409195957515698	7.577660642853672	11.13146264861592	5.7857051853738515e-6	1.1707667920403247e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD050423.1	Q9FFA5	0.625	163	60	0	11	173	43	202	2.2909999999999995e-54	187	1	2.232731204560134	0.09327360663964086	8.359883614674146	23.937438306489085	5.3695652992192654e-9	4.1852326162671124e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD050423.1	Q9FFA5	0.625	163	60	0	11	173	43	202	2.2909999999999995e-54	187	1	0.02765172577489991	0.08625573074986706	8.359883614674146	0.320578418784569	0.7563971966220795	0.8063905212377598	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD050423.1	Q9FFA5	0.625	163	60	0	11	173	43	202	2.2909999999999995e-54	187	1	-2.205079478785234	0.09327360663964086	8.359883614674146	-23.640980103883805	5.950989857662641e-9	3.2034967089200816e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD005773.1	Q940U9	0.781	404	88	0	1	404	1	404	1.0749999999999998e-177	556	1	0.04909162958304028	0.05880851838596016	8.071608075950024	0.8347707259151138	0.42786109429678887	0.4846205596146412	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD005773.1	Q940U9	0.781	404	88	0	1	404	1	404	1.0749999999999998e-177	556	1	2.8813099467003642	0.06622567973250672	8.071608075950024	43.50744240509592	7.29113378582638e-11	2.009588733016965e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD005773.1	Q940U9	0.781	404	88	0	1	404	1	404	1.0749999999999998e-177	556	1	2.832218317117324	0.06622567973250672	8.071608075950024	42.76616455364423	8.371458234377679e-11	1.4553959296186563e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD007438.1	Q9M888	0.919	534	43	0	1	534	1	534	0	1007	1	3.512876953662042	0.04834318228280626	8.322180248845275	72.66540570523078	5.822650567055729e-13	1.1045869665126428e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD007438.1	Q9M888	0.919	534	43	0	1	534	1	534	0	1007	1	0.11990180435832508	0.0444885014129697	8.322180248845275	2.6951189756949243	0.02633262502039262	0.03749336156504597	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007438.1	Q9M888	0.919	534	43	0	1	534	1	534	0	1007	1	-3.392975149303717	0.04834318228280626	8.322180248845275	-70.18518411665387	7.770577407174879e-13	1.3168187706113216e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD037308.1	Q9C5E5	0.741	479	124	0	14	492	12	490	2.0689999999999998e-247	763	1	-3.5245395347994526	0.11366552115091497	6.858145714336266	-31.00799168570989	1.2512378411322368e-8	8.019896917209754e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD037308.1	Q9C5E5	0.741	479	124	0	14	492	12	490	2.0689999999999998e-247	763	1	-0.22744976427968883	0.11970517263084936	6.858145714336266	-1.900083006279985	0.1000595639104598	0.13156743129839152	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD037308.1	Q9C5E5	0.741	479	124	0	14	492	12	490	2.0689999999999998e-247	763	1	3.2970897705197637	0.09979073635546648	6.858145714336266	33.040038493905264	8.117048482533352e-9	4.1135188639903485e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD048289.1	Q1PEF8	0.641	571	201	0	14	575	9	579	2.3489999999999996e-245	761	1	1.0184100434827907	0.05975559786271	8.244451117908877	17.042922837499066	1.0202723870978795e-7	4.581484447792286e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD048289.1	Q1PEF8	0.641	571	201	0	14	575	9	579	2.3489999999999996e-245	761	1	1.2099021922982374	0.05442023778863885	8.244451117908877	22.23257819999502	1.1896745245286698e-8	8.182806854939202e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD048289.1	Q1PEF8	0.641	571	201	0	14	575	9	579	2.3489999999999996e-245	761	1	0.19149214881544663	0.05975559786271	8.244451117908877	3.204589288109956	0.01204107494280436	0.01542417512742255	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD012134.1	P23586	0.793	517	106	0	2	518	3	515	7.983e-270	828	1	-0.06927309762197136	0.08529773190630446	8.589109084328918	-0.8121329380488638	0.4386428999132699	0.49604061675841304	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012134.1	P23586	0.793	517	106	0	2	518	3	515	7.983e-270	828	1	0.24777457151348256	0.08529773190630448	8.589109084328918	2.9048201631627344	0.01832122801074106	0.02665556716118236	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD012134.1	P23586	0.793	517	106	0	2	518	3	515	7.983e-270	828	1	0.3170476691354539	0.08106221430389408	8.589109084328918	3.911164675897874	0.00389538932656348	0.00522033578616846	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047811.1	F4J355	0.559	254	103	0	5	239	8	261	5.211e-81	267	1	-0.44145449940238846	0.07759357918383189	8.585579346286515	-5.6893173899931915	3.5512639037335993e-4	6.473703436100254e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD047811.1	F4J355	0.559	254	103	0	5	239	8	261	5.211e-81	267	1	-0.808280113077432	0.07759357918383189	8.585579346286515	-10.416842753992364	3.668021180399928e-6	1.039893314341807e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD047811.1	F4J355	0.559	254	103	0	5	239	8	261	5.211e-81	267	1	-0.3668256136750435	0.0737116989660748	8.585579346286515	-4.976491097347681	8.785840192380432e-4	0.00128326688393448	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD050589.1	Q9LEW8	0.777	306	66	0	40	345	30	324	7.468999999999999e-165	515	1	0.10652916086999469	0.07389221160949808	7.91390721484746	1.4416832105794146	0.1877669883890846	0.22686395460314496	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD050589.1	Q9LEW8	0.777	306	66	0	40	345	30	324	7.468999999999999e-165	515	1	0.6218316484215918	0.07919274625993182	7.91390721484746	7.852128860142994	5.300509883218385e-5	1.162054865467112e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD050589.1	Q9LEW8	0.777	306	66	0	40	345	30	324	7.468999999999999e-165	515	1	0.5153024875515971	0.0762102529006642	7.91390721484746	6.761590047775659	1.5066204177271804e-4	2.411888221571137e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbE44074495.1	Q1G3K2	0.475	180	91	0	34	213	3	176	1.07e-32	126	1	-0.6617426062245643	0.21244835294510137	7.318840541409352	-3.1148398989733037	0.01603125638693286	0.02251733842716631	Nb_35S_LST8	Nb_35S_GFP	R0563
NbE44074495.1	Q1G3K2	0.475	180	91	0	34	213	3	176	1.07e-32	126	1	0.2769279598672219	0.16760124978033888	7.318840541409352	1.652302475251041	0.14058365120417657	0.1804462976028893	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbE44074495.1	Q1G3K2	0.475	180	91	0	34	213	3	176	1.07e-32	126	1	0.9386705660917862	0.21375531911485476	7.318840541409352	4.391331967685074	0.00286630600148464	0.00390327802945242	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD001126.1	Q93VR4	0.322	91	60	0	2	92	5	94	5.474e-9	55	1	0.5161339627990785	0.06286388121289523	8.512517007336875	8.210341977631574	2.5127203533265757e-5	5.7573510454682774e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001126.1	Q93VR4	0.322	91	60	0	2	92	5	94	5.474e-9	55	1	1.042501046394514	0.05922493676663119	8.512517007336875	17.60240032846916	5.425728527077568e-8	2.832027460161516e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD001126.1	Q93VR4	0.322	91	60	0	2	92	5	94	5.474e-9	55	1	0.5263670835954356	0.06286388121289523	8.512517007336875	8.373124176231459	2.161791255792136e-5	3.913648027098567e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD002105.1	Q8L7Z6	0.393	214	124	0	5	218	7	211	2.1079999999999999e-22	96	1	0.09825272481144712	0.08147283430981392	7.993696336141036	1.205956876838541	0.2623132310350052	0.30989305030788034	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002105.1	Q8L7Z6	0.393	214	124	0	5	218	7	211	2.1079999999999999e-22	96	1	1.2632084206218883	0.09289608446980128	7.993696336141036	13.598080347859364	8.286137512627683e-7	2.7752970319655535e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD002105.1	Q8L7Z6	0.393	214	124	0	5	218	7	211	2.1079999999999999e-22	96	1	1.1649556958104412	0.09289608446980128	7.993696336141036	12.5404176339547	1.5420842370218148e-6	3.536977603189666e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD036801.1	P31166	0.816	185	33	0	89	273	59	241	1.265e-94	308	1	-0.4593888683288542	0.05234625128186825	9.118877439855702	-8.775964984678431	9.62243906890966e-6	2.4126295039219055e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD036801.1	P31166	0.816	185	33	0	89	273	59	241	1.265e-94	308	1	-1.150187120056081	0.05234625128186825	9.118877439855702	-21.972674105404064	3.2861794368121443e-9	2.9558155446467548e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD036801.1	P31166	0.816	185	33	0	89	273	59	241	1.265e-94	308	1	-0.6907982517272266	0.05234625128186825	9.118877439855702	-13.196709120725632	3.002539638223359e-7	8.30671647280617e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD048871.1	Q9ZNZ7	0.819	1622	293	0	1	1620	1	1622	0	2746	1	1.25443455463985	0.07215182504445238	8.860699370844316	17.386040531434915	3.7502912452834825e-8	1.9820601238098842e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD048871.1	Q9ZNZ7	0.819	1622	293	0	1	1620	1	1622	0	2746	1	0.24006674712119155	0.07051103373271078	8.860699370844316	3.4046692327788435	0.00799495845173607	0.01230078318262974	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD048871.1	Q9ZNZ7	0.819	1622	293	0	1	1620	1	1622	0	2746	1	-1.0143678075186584	0.07215182504445236	8.860699370844316	-14.058796252121295	2.319183942022371e-7	6.672320574987736e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD017996.1	Q9SRZ6	0.851	410	61	0	72	481	1	408	6.159e-243	749	1	0.14302585241543747	0.12077024059116812	9.057124454661713	1.1842805952470454	0.26644874358259313	0.31419714603510845	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD017996.1	Q9SRZ6	0.851	410	61	0	72	481	1	408	6.159e-243	749	1	-0.23231301177371863	0.1201406428804716	9.057124454661713	-1.933675450736915	0.0849650147588871	0.11278184371441104	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD017996.1	Q9SRZ6	0.851	410	61	0	72	481	1	408	6.159e-243	749	1	-0.3753388641891561	0.12077024059116812	9.057124454661713	-3.107875436464142	0.01246744992937363	0.01592013897811986	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD021744.1	Q9SCK6	0.403	398	226	0	25	422	10	389	7.572e-79	278	1	1.0814454483733684	0.08681180963317386	8.605379798338621	12.457354050595782	8.434509494540723e-7	2.8039723527982102e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD021744.1	Q9SCK6	0.403	398	226	0	25	422	10	389	7.572e-79	278	1	-0.08059653305086793	0.08264954363196944	8.605379798338621	-0.9751600493979328	0.35609404208811946	0.4249541079192622	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD021744.1	Q9SCK6	0.403	398	226	0	25	422	10	389	7.572e-79	278	1	-1.1620419814242364	0.08681180963317386	8.605379798338621	-13.385759222558343	4.67069782406933e-7	1.2196772576237152e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD028976.1	Q9ZVM9	0.697	562	169	0	1	562	1	558	3.188e-255	789	1	-1.6638178787997466	0.04435144798854621	7.8721537979807055	-37.51439815965938	3.6841077472238734e-10	5.32705288498261e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD028976.1	Q9ZVM9	0.697	562	169	0	1	562	1	558	3.188e-255	789	1	-1.746736908902481	0.05163737416917823	7.8721537979807055	-33.82698940460625	8.281349748285436e-10	1.1350021679551942e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD028976.1	Q9ZVM9	0.697	562	169	0	1	562	1	558	3.188e-255	789	1	-0.08291903010273405	0.05163737416917823	7.8721537979807055	-1.6057948615099698	0.14759870259539892	0.16929062783947096	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
